"reservada","correlacion","cantidad","origen"
violencia,lamentable,786,facebook_comentarios
violencia,acuerdo,775,facebook_comentarios
violencia,domestica,771,facebook_comentarios
violencia,familia,760,facebook_comentarios
violencia,problema,726,facebook_comentarios
violencia,persona,721,facebook_comentarios
violencia,genero,707,facebook_comentarios
infracción,copaeuroamericana,1,twitter
infracción,autos,1,twitter
infracción,conductores,1,twitter
infracción,dura,1,twitter
infracción,diez,1,twitter
infracción,concursos,1,twitter
infracción,elcammarota,1,twitter
infracción,empresas,1,twitter
infracción,arias,1,twitter
infracción,entiendo,1,twitter
infracción,escondidos,1,twitter
infracción,estacionamiento,1,twitter
infracción,detrás,1,twitter
infracción,expulsado,1,twitter
infracción,delitos,1,twitter
infracción,conciencia,1,twitter
violencia,violencia,974,twitter
violencia,género,124,twitter
violencia,doméstica,100,twitter
violencia,mujeres,95,twitter
violencia,fútbol,56,twitter
violencia,mujer,48,twitter
violencia,catalina,47,twitter
violencia,agarrate,45,twitter
violencia,niunamenos,43,twitter
violencia,víctimas,35,twitter
violencia,aufoficial,28,twitter
violencia,clásico,25,twitter
violencia,prevención,24,twitter
violencia,deporte,24,twitter
sexo,sexo,890,post_facebook
sexo,personas,123,post_facebook
sexo,mujeres,105,post_facebook
sexo,amor,99,post_facebook
sexo,mujer,81,post_facebook
sexo,vida,80,post_facebook
sexo,persona,70,post_facebook
sexo,cambio,64,post_facebook
sexo,hombres,63,post_facebook
sexo,nombre,61,post_facebook
sexo,novia,60,post_facebook
sexo,realidad,59,post_facebook
sexo,semana,57,post_facebook
sexo,cuidar,56,post_facebook
sexo,sexual,54,post_facebook
sexo,amar,54,post_facebook
sexo,respetar,53,post_facebook
sexo,matrimonio,52,post_facebook
sexo,espectador,52,post_facebook
sexo,leer,50,post_facebook
sexo,besar,49,post_facebook
sexo,dedicar,49,post_facebook
sexo,parejas,47,post_facebook
sexo,ley,47,post_facebook
sexo,opuesto,45,post_facebook
sexo,salud,45,post_facebook
sexo,forma,45,post_facebook
sexo,temas,45,post_facebook
sexo,cantidad,44,post_facebook
sexo,final,44,post_facebook
sexo,sexo,"7,637",facebook_comentarios
sexo,personas,"1,064",facebook_comentarios
sexo,persona,978,facebook_comentarios
sexo,mujer,826,facebook_comentarios
sexo,vida,774,facebook_comentarios
sexo,realidad,703,facebook_comentarios
sexo,mujeres,667,facebook_comentarios
sexo,hombres,542,facebook_comentarios
sexo,parejas,485,facebook_comentarios
sexo,opuesto,484,facebook_comentarios
sexo,amor,484,facebook_comentarios
sexo,leer,469,facebook_comentarios
sexo,nombre,453,facebook_comentarios
sexo,piensa,436,facebook_comentarios
sexo,temas,435,facebook_comentarios
sexo,teniendo,434,facebook_comentarios
sexo,contrario,432,facebook_comentarios
sexo,fuerte,422,facebook_comentarios
sexo,final,418,facebook_comentarios
sexo,gay,418,facebook_comentarios
sexo,deseo,413,facebook_comentarios
sexo,semana,405,facebook_comentarios
sexo,jamas,404,facebook_comentarios
sexo,cantidad,403,facebook_comentarios
sexo,padre,394,facebook_comentarios
sexo,especial,391,facebook_comentarios
sexo,acerca,389,facebook_comentarios
sexo,imposible,388,facebook_comentarios
sexo,tienes,386,facebook_comentarios
sexo,humano,386,facebook_comentarios
violencia,lacatalinaok,23,twitter
violencia,adolescentes,23,twitter
violencia,internacional,23,twitter
violencia,peñarol,22,twitter
violencia,lucha,22,twitter
violencia,campaña,21,twitter
violencia,machista,21,twitter
violencia,inmujeres,18,twitter
violencia,nacional,18,twitter
violencia,disfrutaelclasico,18,twitter
violencia,casos,17,twitter
violencia,gobierno,17,twitter
violencia,basada,17,twitter
violencia,sociedad,16,twitter
violencia,seminario,16,twitter
violencia,htt,16,twitter
sexo,sexo,178,twitter
sexo,loco,7,twitter
sexo,oral,7,twitter
sexo,parejas,6,twitter
sexo,tapa,6,twitter
sexo,abreu,6,twitter
sexo,amor,6,twitter
sexo,carnaval,6,twitter
drogas,drogas,"1,000",post_facebook
drogas,nacional,231,post_facebook
drogas,consumo,147,post_facebook
drogas,marihuana,144,post_facebook
drogas,junta,127,post_facebook
drogas,control,108,post_facebook
drogas,personas,103,post_facebook
drogas,alcohol,98,post_facebook
drogas,tráfico,84,post_facebook
drogas,dirección,79,post_facebook
drogas,gobierno,75,post_facebook
drogas,cannabis,73,post_facebook
drogas,vida,71,post_facebook
drogas,droga,65,post_facebook
drogas,policía,65,post_facebook
drogas,ley,63,post_facebook
drogas,republica,62,post_facebook
drogas,sociedad,60,post_facebook
drogas,política,57,post_facebook
drogas,jóvenes,56,post_facebook
drogas,dncd,55,post_facebook
drogas,políticas,55,post_facebook
drogas,internacional,52,post_facebook
drogas,sistema,51,post_facebook
drogas,salud,51,post_facebook
drogas,seguridad,50,post_facebook
drogas,cocaína,50,post_facebook
drogas,programa,48,post_facebook
drogas,proyecto,47,post_facebook
drogas,leer,47,post_facebook
drogas,drogas,"8,100",facebook_comentarios
drogas,alcohol,985,facebook_comentarios
drogas,marihuana,762,facebook_comentarios
drogas,gobierno,691,facebook_comentarios
drogas,vida,679,facebook_comentarios
drogas,droga,626,facebook_comentarios
drogas,personas,581,facebook_comentarios
drogas,consumo,504,facebook_comentarios
drogas,mal,419,facebook_comentarios
drogas,dinero,418,facebook_comentarios
drogas,sociedad,400,facebook_comentarios
drogas,problema,328,facebook_comentarios
drogas,peor,315,facebook_comentarios
drogas,armas,308,facebook_comentarios
drogas,ley,297,facebook_comentarios
drogas,violencia,285,facebook_comentarios
drogas,pasa,259,facebook_comentarios
drogas,delincuentes,258,facebook_comentarios
drogas,persona,258,facebook_comentarios
drogas,delincuencia,257,facebook_comentarios
drogas,pueblo,257,facebook_comentarios
drogas,jóvenes,252,facebook_comentarios
drogas,familia,248,facebook_comentarios
drogas,salud,247,facebook_comentarios
drogas,problemas,240,facebook_comentarios
drogas,educación,235,facebook_comentarios
drogas,seguridad,222,facebook_comentarios
drogas,calle,222,facebook_comentarios
drogas,seguro,220,facebook_comentarios
drogas,muerte,217,facebook_comentarios
sexo,clarisa,6,twitter
sexo,extraños,6,twitter
sexo,mini,5,twitter
sexo,brilha,5,twitter
sexo,atacante,5,twitter
sexo,m,5,twitter
sexo,irmã,5,twitter
sexo,uruguai,5,twitter
sexo,cambio,4,twitter
sexo,mujeres,4,twitter
sexo,woody,4,twitter
sexo,escenas,4,twitter
sexo,femenino,4,twitter
sexo,alessandro,4,twitter
sexo,personas,4,twitter
sexo,escena,4,twitter
sexo,mejores,4,twitter
sexo,pareja,3,twitter
sexo,cerebro,3,twitter
sexo,guillevaldes,3,twitter
sexo,aburridos,3,twitter
sexo,bill,3,twitter
drogas,drogas,216,twitter
drogas,alcohol,26,twitter
drogas,consumo,20,twitter
drogas,junta,15,twitter
drogas,nacional,14,twitter
drogas,tolerancia,13,twitter
drogas,cero,10,twitter
drogas,senjaviergarcia,8,twitter
porro,porro,105,post_facebook
porro,marihuana,18,post_facebook
porro,pepe,15,post_facebook
porro,cannabis,14,post_facebook
porro,fumando,12,post_facebook
porro,ley,11,post_facebook
porro,fumar,11,post_facebook
porro,salud,9,post_facebook
porro,vida,8,post_facebook
porro,mujica,8,post_facebook
porro,vino,7,post_facebook
porro,plata,7,post_facebook
porro,droga,7,post_facebook
porro,gobierno,7,post_facebook
porro,pasta,7,post_facebook
porro,fuma,6,post_facebook
porro,familia,6,post_facebook
porro,forma,6,post_facebook
porro,mix,6,post_facebook
porro,personas,6,post_facebook
porro,tabaco,6,post_facebook
porro,bendita,6,post_facebook
porro,luz,6,post_facebook
porro,consumo,6,post_facebook
porro,humo,6,post_facebook
porro,tv,6,post_facebook
porro,pido,5,post_facebook
porro,fumarse,5,post_facebook
porro,nacional,5,post_facebook
porro,pasa,5,post_facebook
porro,porro,"3,032",facebook_comentarios
porro,fumar,355,facebook_comentarios
porro,marihuana,255,facebook_comentarios
porro,fumando,194,facebook_comentarios
porro,alcohol,177,facebook_comentarios
porro,fuma,161,facebook_comentarios
porro,gobierno,155,facebook_comentarios
porro,mal,154,facebook_comentarios
porro,vida,147,facebook_comentarios
porro,fuman,141,facebook_comentarios
porro,droga,139,facebook_comentarios
porro,pepe,134,facebook_comentarios
porro,drogas,120,facebook_comentarios
porro,pasta,118,facebook_comentarios
porro,vino,112,facebook_comentarios
porro,fumo,111,facebook_comentarios
porro,legal,102,facebook_comentarios
porro,garcia,97,facebook_comentarios
porro,cigarro,97,facebook_comentarios
porro,jaja,90,facebook_comentarios
porro,pasa,88,facebook_comentarios
porro,olor,88,facebook_comentarios
porro,base,86,facebook_comentarios
porro,fumarse,85,facebook_comentarios
porro,peor,83,facebook_comentarios
porro,tomar,83,facebook_comentarios
porro,tabaco,80,facebook_comentarios
porro,personas,78,facebook_comentarios
porro,ley,76,facebook_comentarios
porro,calle,74,facebook_comentarios
drogas,políticas,8,twitter
drogas,proponemos,8,twitter
drogas,prohibición,8,twitter
drogas,violencia,8,twitter
drogas,regulación,7,twitter
drogas,prevención,7,twitter
drogas,conductores,6,twitter
drogas,armas,6,twitter
drogas,marihuana,6,twitter
drogas,tráfico,5,twitter
drogas,guerra,5,twitter
drogas,javier,5,twitter
drogas,género,5,twitter
drogas,política,5,twitter
drogas,nivel,5,twitter
drogas,msp,5,twitter
drogas,blancas,5,twitter
drogas,m,5,twitter
drogas,garcía,5,twitter
drogas,huevos,4,twitter
drogas,agendauy,4,twitter
drogas,control,4,twitter
porro,porro,41,twitter
porro,ghiggia,9,twitter
porro,bar,5,twitter
porro,diario,4,twitter
porro,almorzó,4,twitter
porro,fumar,4,twitter
porro,almorzar,3,twitter
porro,piedras,3,twitter
alcohol,alcohol,720,post_facebook
alcohol,consumo,155,post_facebook
alcohol,drogas,98,post_facebook
alcohol,personas,63,post_facebook
alcohol,nacional,57,post_facebook
alcohol,vida,57,post_facebook
alcohol,marihuana,54,post_facebook
alcohol,ley,51,post_facebook
alcohol,gobierno,46,post_facebook
alcohol,droga,45,post_facebook
alcohol,p,44,post_facebook
alcohol,sociedad,42,post_facebook
alcohol,control,41,post_facebook
alcohol,tabaco,40,post_facebook
alcohol,forma,39,post_facebook
alcohol,salud,39,post_facebook
alcohol,agua,38,post_facebook
alcohol,medio,38,post_facebook
alcohol,efectos,37,post_facebook
alcohol,problemas,37,post_facebook
alcohol,acuerdo,37,post_facebook
alcohol,mal,36,post_facebook
alcohol,familia,35,post_facebook
alcohol,cero,35,post_facebook
alcohol,republica,35,post_facebook
alcohol,mujeres,35,post_facebook
alcohol,vázquez,34,post_facebook
alcohol,menores,34,post_facebook
alcohol,valores,33,post_facebook
alcohol,semana,32,post_facebook
alcohol,alcohol,"7,317",facebook_comentarios
alcohol,marihuana,"1,008",facebook_comentarios
alcohol,drogas,985,facebook_comentarios
alcohol,droga,845,facebook_comentarios
alcohol,tabaco,569,facebook_comentarios
alcohol,consumo,519,facebook_comentarios
porro,ghobgogwyp,3,twitter
alcohol,vida,474,facebook_comentarios
alcohol,personas,421,facebook_comentarios
alcohol,tomar,418,facebook_comentarios
alcohol,mal,347,facebook_comentarios
alcohol,cigarro,329,facebook_comentarios
alcohol,gobierno,287,facebook_comentarios
alcohol,problema,286,facebook_comentarios
alcohol,legal,285,facebook_comentarios
alcohol,ley,282,facebook_comentarios
alcohol,peor,275,facebook_comentarios
alcohol,cigarrillo,268,facebook_comentarios
alcohol,fumar,260,facebook_comentarios
alcohol,persona,259,facebook_comentarios
alcohol,pasa,247,facebook_comentarios
alcohol,sociedad,234,facebook_comentarios
alcohol,familia,227,facebook_comentarios
alcohol,salud,226,facebook_comentarios
alcohol,toma,198,facebook_comentarios
alcohol,accidentes,198,facebook_comentarios
alcohol,calle,198,facebook_comentarios
alcohol,sangre,197,facebook_comentarios
alcohol,menores,188,facebook_comentarios
alcohol,problemas,186,facebook_comentarios
alcohol,cerveza,185,facebook_comentarios
porro,mkesman,3,twitter
porro,chica,3,twitter
porro,venia,3,twitter
porro,vino,2,twitter
porro,reggae,2,twitter
porro,spagern,2,twitter
porro,paraguayo,2,twitter
porro,nxijysxp,2,twitter
porro,marihuana,2,twitter
porro,jamaica,2,twitter
porro,faso,2,twitter
porro,comprar,2,twitter
porro,kglqmxrz,2,twitter
porro,fumo,2,twitter
porro,nattidotti,2,twitter
porro,cañon,1,twitter
porro,caño,1,twitter
porro,campeón,1,twitter
porro,ahhh,1,twitter
porro,bolso,1,twitter
porro,boca,1,twitter
alcohol,alcohol,289,twitter
alcohol,consumo,67,twitter
alcohol,drogas,26,twitter
alcohol,cero,24,twitter
alcohol,regulación,20,twitter
alcohol,tolerancia,19,twitter
alcohol,comisión,18,twitter
alcohol,reunión,15,twitter
salud,salud,"6,536",post_facebook
salud,vida,855,post_facebook
salud,pública,756,post_facebook
salud,amor,623,post_facebook
salud,blogspot,539,post_facebook
salud,personas,490,post_facebook
salud,reflexionesamistadyalgomas,483,post_facebook
salud,nacional,480,post_facebook
salud,gobierno,417,post_facebook
salud,ministerio,412,post_facebook
salud,educación,402,post_facebook
salud,paz,377,post_facebook
salud,familia,375,post_facebook
salud,amigos,361,post_facebook
salud,mujeres,350,post_facebook
salud,forma,338,post_facebook
salud,dinero,332,post_facebook
salud,problemas,320,post_facebook
salud,sistema,314,post_facebook
salud,seguridad,308,post_facebook
salud,mundial,305,post_facebook
salud,social,297,post_facebook
salud,feliz,296,post_facebook
salud,ley,292,post_facebook
salud,frente,286,post_facebook
salud,muerte,285,post_facebook
salud,madre,281,post_facebook
salud,justicia,280,post_facebook
salud,maría,278,post_facebook
salud,información,270,post_facebook
salud,salud,"40,073",facebook_comentarios
salud,educación,"3,645",facebook_comentarios
salud,vida,"3,108",facebook_comentarios
salud,gobierno,"2,819",facebook_comentarios
salud,seguridad,"2,474",facebook_comentarios
salud,pueblo,"2,077",facebook_comentarios
salud,amen,"1,897",facebook_comentarios
salud,familia,"1,874",facebook_comentarios
salud,educacion,"1,853",facebook_comentarios
salud,sistema,"1,804",facebook_comentarios
salud,personas,"1,783",facebook_comentarios
salud,mal,"1,641",facebook_comentarios
salud,dinero,"1,539",facebook_comentarios
salud,pido,"1,298",facebook_comentarios
salud,publica,"1,228",facebook_comentarios
salud,paz,"1,222",facebook_comentarios
salud,amor,"1,200",facebook_comentarios
salud,plata,"1,157",facebook_comentarios
salud,nacional,"1,142",facebook_comentarios
salud,ley,"1,089",facebook_comentarios
salud,peor,"1,082",facebook_comentarios
salud,problemas,"1,078",facebook_comentarios
salud,feliz,"1,067",facebook_comentarios
salud,pública,"1,050",facebook_comentarios
salud,derecho,940,facebook_comentarios
salud,frente,908,facebook_comentarios
salud,persona,895,facebook_comentarios
salud,problema,892,facebook_comentarios
salud,pasa,849,facebook_comentarios
salud,impuestos,837,facebook_comentarios
fecundidad,fecundidad,7,post_facebook
fecundidad,fertilidad,2,post_facebook
fecundidad,manos,2,post_facebook
fecundidad,salud,2,post_facebook
fecundidad,especial,2,post_facebook
fecundidad,naturaleza,2,post_facebook
fecundidad,diosa,2,post_facebook
fecundidad,isis,2,post_facebook
fecundidad,vida,2,post_facebook
fecundidad,amor,2,post_facebook
fecundidad,forma,2,post_facebook
fecundidad,alejó,1,post_facebook
fecundidad,adolescentes,1,post_facebook
fecundidad,alemana,1,post_facebook
fecundidad,alada,1,post_facebook
fecundidad,agua,1,post_facebook
fecundidad,adolescente,1,post_facebook
fecundidad,acuario,1,post_facebook
fecundidad,agradecimiento,1,post_facebook
fecundidad,amamantando,1,post_facebook
fecundidad,amamantados,1,post_facebook
fecundidad,amorosa,1,post_facebook
fecundidad,ampliamente,1,post_facebook
fecundidad,andrea,1,post_facebook
fecundidad,anímate,1,post_facebook
fecundidad,anj,1,post_facebook
fecundidad,anovulación,1,post_facebook
fecundidad,ansada,1,post_facebook
fecundidad,agradable,1,post_facebook
fecundidad,adecuado,1,post_facebook
fecundidad,fecundidad,17,facebook_comentarios
fecundidad,baja,7,facebook_comentarios
fecundidad,clases,5,facebook_comentarios
fecundidad,mujeres,5,facebook_comentarios
fecundidad,pueblos,5,facebook_comentarios
fecundidad,pobreza,5,facebook_comentarios
fecundidad,métodos,5,facebook_comentarios
fecundidad,derecho,5,facebook_comentarios
fecundidad,social,5,facebook_comentarios
fecundidad,educación,5,facebook_comentarios
fecundidad,nombre,4,facebook_comentarios
fecundidad,miseria,4,facebook_comentarios
fecundidad,natalidad,4,facebook_comentarios
fecundidad,naturales,4,facebook_comentarios
fecundidad,humana,4,facebook_comentarios
fecundidad,intelectuales,4,facebook_comentarios
fecundidad,objetivos,4,facebook_comentarios
fecundidad,final,4,facebook_comentarios
fecundidad,abortos,4,facebook_comentarios
fecundidad,elementos,4,facebook_comentarios
fecundidad,empresas,4,facebook_comentarios
fecundidad,futuro,4,facebook_comentarios
fecundidad,control,4,facebook_comentarios
fecundidad,intelectual,4,facebook_comentarios
fecundidad,máxima,4,facebook_comentarios
fecundidad,consumo,4,facebook_comentarios
fecundidad,agua,4,facebook_comentarios
fecundidad,base,4,facebook_comentarios
fecundidad,consecuencia,4,facebook_comentarios
fecundidad,desarrollo,4,facebook_comentarios
alcohol,problemático,14,twitter
alcohol,vázquez,14,twitter
alcohol,alonso,13,twitter
alcohol,veronica,13,twitter
alcohol,alcoholaméricas,11,twitter
alcohol,tránsito,11,twitter
alcohol,conductores,9,twitter
alcohol,política,9,twitter
alcohol,encuesta,9,twitter
alcohol,menores,9,twitter
alcohol,jornada,8,twitter
alcohol,nacional,8,twitter
alcohol,tabaco,7,twitter
alcohol,the,7,twitter
alcohol,ley,7,twitter
alcohol,efectos,7,twitter
alcohol,proponemos,7,twitter
alcohol,sensibilización,6,twitter
alcohol,horario,6,twitter
alcohol,apoya,6,twitter
alcohol,control,6,twitter
alcohol,problemática,6,twitter
salud,salud,"1,248",twitter
salud,pública,84,twitter
salud,mental,77,twitter
salud,educación,55,twitter
salud,nacional,51,twitter
salud,feliz,50,twitter
salud,seguridad,48,twitter
salud,martinlema,44,twitter
sexualidad,sexualidad,173,post_facebook
sexualidad,comunamujer,25,post_facebook
sexualidad,grupo,24,post_facebook
sexualidad,alumnos,24,post_facebook
sexualidad,taller,22,post_facebook
sexualidad,escuela,22,post_facebook
sexualidad,rural,21,post_facebook
sexualidad,artigas,21,post_facebook
sexualidad,técnica,21,post_facebook
sexualidad,referente,21,post_facebook
sexualidad,contenido,21,post_facebook
sexualidad,prof,20,post_facebook
sexualidad,dirigido,20,post_facebook
sexualidad,pt,20,post_facebook
sexualidad,sosa,20,post_facebook
sexualidad,fernanda,20,post_facebook
sexualidad,itinerante,20,post_facebook
sexualidad,rumbo,20,post_facebook
sexualidad,sexual,19,post_facebook
salud,ministro,40,twitter
salud,campeón,38,twitter
sexualidad,vida,18,post_facebook
sexualidad,mujeres,17,post_facebook
sexualidad,familia,17,post_facebook
sexualidad,personas,17,post_facebook
sexualidad,pareja,16,post_facebook
sexualidad,sexo,15,post_facebook
sexualidad,temas,14,post_facebook
sexualidad,educación,13,post_facebook
sexualidad,leer,11,post_facebook
sexualidad,mujer,11,post_facebook
sexualidad,sección,9,post_facebook
sexualidad,sexualidad,"1,086",facebook_comentarios
sexualidad,vida,155,facebook_comentarios
sexualidad,personas,131,facebook_comentarios
sexualidad,sexual,123,facebook_comentarios
sexualidad,sexo,107,facebook_comentarios
sexualidad,mujer,107,facebook_comentarios
sexualidad,persona,96,facebook_comentarios
sexualidad,mujeres,92,facebook_comentarios
sexualidad,hombres,81,facebook_comentarios
sexualidad,gay,76,facebook_comentarios
sexualidad,respeto,75,facebook_comentarios
sexualidad,sociedad,72,facebook_comentarios
sexualidad,vivir,72,facebook_comentarios
sexualidad,derecho,69,facebook_comentarios
sexualidad,importa,67,facebook_comentarios
sexualidad,mal,64,facebook_comentarios
sexualidad,homosexuales,62,facebook_comentarios
sexualidad,familia,61,facebook_comentarios
sexualidad,educación,55,facebook_comentarios
sexualidad,hablar,54,facebook_comentarios
sexualidad,derechos,53,facebook_comentarios
sexualidad,amor,53,facebook_comentarios
sexualidad,forma,53,facebook_comentarios
sexualidad,comentarios,52,facebook_comentarios
sexualidad,homosexual,52,facebook_comentarios
sexualidad,problema,52,facebook_comentarios
sexualidad,pareja,50,facebook_comentarios
sexualidad,dejen,50,facebook_comentarios
sexualidad,libre,50,facebook_comentarios
sexualidad,acuerdo,47,facebook_comentarios
salud,gobierno,30,twitter
salud,asse,24,twitter
salud,felicitaciones,21,twitter
salud,querido,20,twitter
salud,comisión,20,twitter
salud,mujeres,19,twitter
salud,paro,18,twitter
salud,msp,18,twitter
salud,problemas,18,twitter
salud,vida,18,twitter
salud,frente,18,twitter
salud,ministerio,18,twitter
salud,abrazo,18,twitter
salud,sistema,18,twitter
salud,basso,18,twitter
salud,servicios,17,twitter
salud,dip,17,twitter
salud,atención,17,twitter
salud,m,16,twitter
salud,cumpleaños,16,twitter
sexualidad,sexualidad,25,twitter
sexualidad,derechos,4,twitter
sexualidad,voxrara,3,twitter
sexualidad,sexual,3,twitter
sexualidad,manuelacarmena,3,twitter
sexualidad,personas,3,twitter
sexualidad,libremente,3,twitter
sexualidad,cojo,2,twitter
sexualidad,celebrar,2,twitter
aborto,aborto,898,post_facebook
aborto,vida,320,post_facebook
aborto,ley,296,post_facebook
aborto,mujer,119,post_facebook
aborto,derecho,113,post_facebook
aborto,mujeres,106,post_facebook
aborto,despenalización,94,post_facebook
aborto,salud,93,post_facebook
aborto,pro,91,post_facebook
aborto,personas,83,post_facebook
aborto,legal,82,post_facebook
aborto,derechos,78,post_facebook
aborto,frente,74,post_facebook
aborto,movidos,72,post_facebook
aborto,nacional,68,post_facebook
aborto,gobierno,64,post_facebook
aborto,programa,63,post_facebook
aborto,votar,61,post_facebook
aborto,proyecto,60,post_facebook
aborto,referéndum,60,post_facebook
aborto,sociedad,57,post_facebook
aborto,campaña,54,post_facebook
aborto,madre,53,post_facebook
aborto,voto,51,post_facebook
aborto,pública,50,post_facebook
aborto,marihuana,50,post_facebook
aborto,nacer,50,post_facebook
aborto,situación,50,post_facebook
aborto,matrimonio,49,post_facebook
aborto,derogación,48,post_facebook
aborto,aborto,"5,539",facebook_comentarios
aborto,vida,"1,066",facebook_comentarios
aborto,ley,"1,038",facebook_comentarios
aborto,mujeres,603,facebook_comentarios
aborto,marihuana,593,facebook_comentarios
aborto,mujer,549,facebook_comentarios
aborto,gobierno,454,facebook_comentarios
aborto,legal,437,facebook_comentarios
aborto,madre,429,facebook_comentarios
aborto,derecho,391,facebook_comentarios
aborto,acuerdo,357,facebook_comentarios
aborto,mal,295,facebook_comentarios
aborto,matrimonio,293,facebook_comentarios
aborto,personas,279,facebook_comentarios
aborto,abortar,270,facebook_comentarios
aborto,salud,251,facebook_comentarios
aborto,embarazo,239,facebook_comentarios
aborto,sociedad,230,facebook_comentarios
aborto,derechos,220,facebook_comentarios
aborto,abortos,220,facebook_comentarios
aborto,leyes,213,facebook_comentarios
aborto,educación,213,facebook_comentarios
aborto,casos,208,facebook_comentarios
aborto,droga,207,facebook_comentarios
aborto,niña,203,facebook_comentarios
aborto,decidir,203,facebook_comentarios
aborto,bebe,200,facebook_comentarios
aborto,cuerpo,197,facebook_comentarios
aborto,peor,196,facebook_comentarios
aborto,matar,193,facebook_comentarios
sexualidad,real,2,twitter
sexualidad,podamos,2,twitter
sexualidad,viola,2,twitter
sexualidad,panes,2,twitter
sexualidad,amas,2,twitter
sexualidad,miles,2,twitter
sexualidad,pansexual,2,twitter
sexualidad,fuckingmuggle,2,twitter
sexualidad,luchan,2,twitter
sexualidad,ah,2,twitter
sexualidad,maravillosos,2,twitter
sexualidad,mirar,2,twitter
sexualidad,nono,2,twitter
sexualidad,educación,2,twitter
sexualidad,figacita,2,twitter
sexualidad,bananitas,1,twitter
sexualidad,citas,1,twitter
sexualidad,bajarse,1,twitter
sexualidad,cimarrón,1,twitter
sexualidad,charla,1,twitter
sexualidad,arte,1,twitter
aborto,aborto,79,twitter
aborto,chile,13,twitter
aborto,despenalización,11,twitter
aborto,ley,10,twitter
aborto,paso,7,twitter
aborto,udi,6,twitter
aborto,abortar,5,twitter
aborto,feto,5,twitter
aborto,causales,5,twitter
aborto,j,5,twitter
aborto,pasa,4,twitter
aborto,legal,4,twitter
aborto,vida,4,twitter
aborto,udjzoyi,4,twitter
aborto,ye,4,twitter
aborto,confunde,4,twitter
aborto,rysselberghe,4,twitter
aborto,argumentar,4,twitter
aborto,muñeco,4,twitter
aborto,hacerse,3,twitter
aborto,gays,3,twitter
aborto,gobierno,3,twitter
aborto,terapéutico,3,twitter
aborto,proyecto,3,twitter
aborto,paraguay,3,twitter
aborto,lodigoenev,3,twitter
aborto,legislar,3,twitter
aborto,salud,3,twitter
aborto,legalización,2,twitter
aborto,idea,2,twitter
