pestaña,Cod_sede,Depto,Ciudad,CG,Sede,Juez,comunidad con,Oficina,Categ,Turno,Secc,Comp,Act_Jur,Cantidad
Paz Int,-1,3,Los Cerrillos,,,1,,-1,3,0,3,-1,SDFAL,0
Paz Int,-1,3,Los Cerrillos,,,1,,-1,3,0,3,-1,AUDR,15
Paz Int,-1,3,Los Cerrillos,,,1,,-1,3,0,3,-1,AUDRFAL,0
Paz Int,-1,3,Los Cerrillos,,,1,,-1,3,0,3,-1,TRCGPPAZ,35
Paz Int,-1,3,Los Cerrillos,,,1,,-1,3,0,3,-1,TRFAL,0
Paz Int,-1,3,San Ramón,,,1,,-1,3,0,11,-1,AIPAZCGP,63
Paz Int,-1,3,San Ramón,,,1,,-1,3,0,11,-1,INIFAL,0
Paz Int,-1,3,San Ramón,,,1,,-1,3,0,11,-1,INIPEN,129
Paz Int,-1,3,San Ramón,,,1,,-1,3,0,11,-1,AIPAZVD,27
Paz Int,-1,3,San Ramón,,,1,,-1,3,0,11,-1,SDPAZ,3
Paz Int,-1,3,San Ramón,,,1,,-1,3,0,11,-1,SDFAL,0
Paz Int,-1,3,San Ramón,,,1,,-1,3,0,11,-1,AUDR,10
Paz Int,-1,3,San Ramón,,,1,,-1,3,0,11,-1,AUDRFAL,0
Paz Int,-1,3,San Ramón,,,1,,-1,3,0,11,-1,TRCGPPAZ,77
Paz Int,-1,3,San Ramón,,,1,,-1,3,0,11,-1,TRFAL,0
Paz Int,-1,3,San Bautista,,,1,,-1,3,0,12,-1,AIPAZCGP,19
Paz Int,-1,3,San Bautista,,,1,,-1,3,0,12,-1,INIFAL,0
Paz Int,-1,3,San Bautista,,,1,,-1,3,0,12,-1,INIPEN,62
Paz Int,-1,3,San Bautista,,,1,,-1,3,0,12,-1,AIPAZVD,9
Paz Int,-1,3,San Bautista,,,1,,-1,3,0,12,-1,SDPAZ,0
Paz Int,-1,3,San Bautista,,,1,,-1,3,0,12,-1,SDFAL,0
Paz Int,-1,3,San Bautista,,,1,,-1,3,0,12,-1,AUDR,2
Paz Int,-1,3,San Bautista,,,1,,-1,3,0,12,-1,AUDRFAL,0
Paz Int,-1,3,San Bautista,,,1,,-1,3,0,12,-1,TRCGPPAZ,39
Paz Int,-1,3,San Bautista,,,1,,-1,3,0,12,-1,TRFAL,0
Paz Int,-1,3,Santa Rosa,,,1,,-1,3,0,13,-1,AIPAZCGP,0
Paz Int,-1,3,Santa Rosa,,,1,,-1,3,0,13,-1,INIFAL,0
Paz Int,-1,3,Santa Rosa,,,1,,-1,3,0,13,-1,INIPEN,43
Paz Int,-1,3,Santa Rosa,,,1,,-1,3,0,13,-1,AIPAZVD,41
Paz Int,-1,3,Santa Rosa,,,1,,-1,3,0,13,-1,SDPAZ,3
Paz Int,-1,3,Santa Rosa,,,1,,-1,3,0,13,-1,SDFAL,0
Paz Int,-1,3,Santa Rosa,,,1,,-1,3,0,13,-1,AUDR,4
Paz Int,-1,3,Santa Rosa,,,1,,-1,3,0,13,-1,AUDRFAL,0
Paz Int,-1,3,Santa Rosa,,,1,,-1,3,0,13,-1,TRCGPPAZ,12
Paz Int,-1,3,Santa Rosa,,,1,,-1,3,0,13,-1,TRFAL,0
Paz Int,-1,3,La Paz,,,1,,-1,3,0,5,-1,AIPAZCGP,160
Paz Int,-1,3,La Paz,,,1,,-1,3,0,5,-1,INIFAL,0
Paz Int,-1,3,La Paz,,,1,,-1,3,0,5,-1,INIPEN,109
Paz Int,-1,3,La Paz,,,1,,-1,3,0,5,-1,AIPAZVD,2
Paz Int,-1,3,La Paz,,,1,,-1,3,0,5,-1,SDPAZ,10
Paz Int,-1,3,La Paz,,,1,,-1,3,0,5,-1,SDFAL,0
Paz Int,-1,3,La Paz,,,1,,-1,3,0,5,-1,AUDR,71
Paz Int,-1,3,La Paz,,,1,,-1,3,0,5,-1,AUDRFAL,0
Paz Int,-1,3,La Paz,,,1,,-1,3,0,5,-1,TRCGPPAZ,347
Paz Int,-1,3,La Paz,,,1,,-1,3,0,5,-1,TRFAL,0
Paz Int,-1,3,Sauce,,,1,,-1,3,0,6,-1,AIPAZCGP,61
Paz Int,-1,3,Sauce,,,1,,-1,3,0,6,-1,INIFAL,0
Paz Int,-1,3,Sauce,,,1,,-1,3,0,6,-1,INIPEN,132
Paz Int,-1,3,Sauce,,,1,,-1,3,0,6,-1,AIPAZVD,21
Paz Int,-1,3,Sauce,,,1,,-1,3,0,6,-1,SDPAZ,6
Paz Int,-1,3,Sauce,,,1,,-1,3,0,6,-1,SDFAL,0
Paz Int,-1,3,Sauce,,,1,,-1,3,0,6,-1,AUDR,20
Paz Int,-1,3,Sauce,,,1,,-1,3,0,6,-1,AUDRFAL,0
Paz Int,-1,3,Sauce,,,1,,-1,3,0,6,-1,TRCGPPAZ,57
Paz Int,-1,3,Sauce,,,1,,-1,3,0,6,-1,TRFAL,0
Paz Int,-1,3,Progreso,,,1,,-1,3,0,17,-1,AIPAZCGP,157
Paz Int,-1,3,Progreso,,,1,,-1,3,0,17,-1,INIFAL,0
Paz Int,-1,3,Progreso,,,1,,-1,3,0,17,-1,INIPEN,168
Paz Int,-1,3,Progreso,,,1,,-1,3,0,17,-1,AIPAZVD,4
Paz Int,-1,3,Progreso,,,1,,-1,3,0,17,-1,SDPAZ,11
Paz Int,-1,3,Progreso,,,1,,-1,3,0,17,-1,SDFAL,0
Paz Int,-1,3,Progreso,,,1,,-1,3,0,17,-1,AUDR,46
Paz Int,-1,3,Progreso,,,1,,-1,3,0,17,-1,AUDRFAL,0
Paz Int,-1,3,Progreso,,,1,,-1,3,0,17,-1,TRCGPPAZ,177
Paz Int,-1,3,Progreso,,,1,,-1,3,0,17,-1,TRFAL,0
Paz Int,-1,3,Soca,,,1,,-1,3,0,8,-1,AIPAZCGP,0
Paz Int,-1,3,Soca,,,1,,-1,3,0,8,-1,INIFAL,0
Paz Int,-1,3,Soca,,,1,,-1,3,0,8,-1,INIPEN,72
Paz Int,-1,3,Soca,,,1,,-1,3,0,8,-1,AIPAZVD,18
Paz Int,-1,3,Soca,,,1,,-1,3,0,8,-1,SDPAZ,2
Paz Int,-1,3,Soca,,,1,,-1,3,0,8,-1,SDFAL,0
Paz Int,-1,3,Soca,,,1,,-1,3,0,8,-1,AUDR,11
Paz Int,-1,3,Soca,,,1,,-1,3,0,8,-1,AUDRFAL,0
Paz Int,-1,3,Soca,,,1,,-1,3,0,8,-1,TRCGPPAZ,15
Paz Int,-1,3,Soca,,,1,,-1,3,0,8,-1,TRFAL,0
Paz Int,-1,3,Migues,,,1,,-1,3,0,9,-1,AIPAZCGP,30
Paz Int,-1,3,Migues,,,1,,-1,3,0,9,-1,INIFAL,0
Paz Int,-1,3,Migues,,,1,,-1,3,0,9,-1,INIPEN,23
Paz Int,-1,3,Migues,,,1,,-1,3,0,9,-1,AIPAZVD,14
Paz Int,-1,3,Migues,,,1,,-1,3,0,9,-1,SDPAZ,2
Paz Int,-1,3,Migues,,,1,,-1,3,0,9,-1,SDFAL,0
Paz Int,-1,3,Migues,,,1,,-1,3,0,9,-1,AUDR,10
Paz Int,-1,3,Migues,,,1,,-1,3,0,9,-1,AUDRFAL,0
Paz Int,-1,3,Migues,,,1,,-1,3,0,9,-1,TRCGPPAZ,14
Paz Int,-1,3,Migues,,,1,,-1,3,0,9,-1,TRFAL,0
Paz Int,-1,3,Tala,,,1,,-1,3,0,10,-1,AIPAZCGP,38
Paz Int,-1,3,Tala,,,1,,-1,3,0,10,-1,INIFAL,0
Paz Int,-1,3,Tala,,,1,,-1,3,0,10,-1,INIPEN,73
Paz Int,-1,3,Tala,,,1,,-1,3,0,10,-1,AIPAZVD,20
Paz Int,-1,3,Tala,,,1,,-1,3,0,10,-1,SDPAZ,4
Paz Int,-1,3,Tala,,,1,,-1,3,0,10,-1,SDFAL,0
Paz Int,-1,3,Tala,,,1,,-1,3,0,10,-1,AUDR,17
Paz Int,-1,3,Tala,,,1,,-1,3,0,10,-1,AUDRFAL,0
Paz Int,-1,3,Tala,,,1,,-1,3,0,10,-1,TRCGPPAZ,89
Paz Int,-1,3,Tala,,,1,,-1,3,0,10,-1,TRFAL,0
Paz Int,-1,3,San Jacinto,,,1,,-1,3,0,14,-1,AIPAZCGP,45
Paz Int,-1,3,San Jacinto,,,1,,-1,3,0,14,-1,INIFAL,0
Paz Int,-1,3,San Jacinto,,,1,,-1,3,0,14,-1,INIPEN,39
Paz Int,-1,3,San Jacinto,,,1,,-1,3,0,14,-1,AIPAZVD,11
Paz Int,-1,3,San Jacinto,,,1,,-1,3,0,14,-1,SDPAZ,3
Paz Int,-1,3,San Jacinto,,,1,,-1,3,0,14,-1,SDFAL,0
Paz Int,-1,3,San Jacinto,,,1,,-1,3,0,14,-1,AUDR,20
Paz Int,-1,3,San Jacinto,,,1,,-1,3,0,14,-1,AUDRFAL,0
Paz Int,-1,3,San Jacinto,,,1,,-1,3,0,14,-1,TRCGPPAZ,97
Paz Int,-1,3,San Jacinto,,,1,,-1,3,0,14,-1,TRFAL,0
Paz Int,-1,3,Pblo. J. Suárez,,,1,,-1,3,0,16,-1,AIPAZCGP,68
Paz Int,-1,3,Pblo. J. Suárez,,,1,,-1,3,0,16,-1,INIFAL,0
Paz Int,-1,3,Pblo. J. Suárez,,,1,,-1,3,0,16,-1,INIPEN,126
Paz Int,-1,3,Pblo. J. Suárez,,,1,,-1,3,0,16,-1,AIPAZVD,61
Paz Int,-1,3,Pblo. J. Suárez,,,1,,-1,3,0,16,-1,SDPAZ,2
Paz Int,-1,3,Pblo. J. Suárez,,,1,,-1,3,0,16,-1,SDFAL,0
Paz Int,-1,3,Pblo. J. Suárez,,,1,,-1,3,0,16,-1,AUDR,12
Paz Int,-1,3,Pblo. J. Suárez,,,1,,-1,3,0,16,-1,AUDRFAL,0
Paz Int,-1,3,Pblo. J. Suárez,,,1,,-1,3,0,16,-1,TRCGPPAZ,52
Paz Int,-1,3,Pblo. J. Suárez,,,1,,-1,3,0,16,-1,TRFAL,0
Paz Int,-1,3,La Floresta,,,1,,-1,3,0,23,-1,AIPAZCGP,88
Paz Int,-1,3,La Floresta,,,1,,-1,3,0,23,-1,INIFAL,0
Paz Int,-1,3,La Floresta,,,1,,-1,3,0,23,-1,INIPEN,224
Paz Int,-1,3,La Floresta,,,1,,-1,3,0,23,-1,AIPAZVD,40
Paz Int,-1,3,La Floresta,,,1,,-1,3,0,23,-1,SDPAZ,13
Paz Int,-1,3,La Floresta,,,1,,-1,3,0,23,-1,SDFAL,0
Paz Int,-1,3,La Floresta,,,1,,-1,3,0,23,-1,AUDR,33
Paz Int,-1,3,La Floresta,,,1,,-1,3,0,23,-1,AUDRFAL,0
Paz Int,-1,3,La Floresta,,,1,,-1,3,0,23,-1,TRCGPPAZ,225
Paz Int,-1,3,La Floresta,,,1,,-1,3,0,23,-1,TRFAL,0
Paz Int,-1,3,Cap. J. A. Artigas,,,1,,-1,3,0,22,-1,AIPAZCGP,136
Paz Int,-1,3,Cap. J. A. Artigas,,,1,,-1,3,0,22,-1,INIFAL,0
Paz Int,-1,3,Cap. J. A. Artigas,,,1,,-1,3,0,22,-1,INIPEN,645
Paz Int,-1,3,Cap. J. A. Artigas,,,1,,-1,3,0,22,-1,AIPAZVD,339
Paz Int,-1,3,Cap. J. A. Artigas,,,1,,-1,3,0,22,-1,SDPAZ,18
Paz Int,-1,3,Cap. J. A. Artigas,,,1,,-1,3,0,22,-1,SDFAL,0
Paz Int,-1,3,Cap. J. A. Artigas,,,1,,-1,3,0,22,-1,AUDR,89
Paz Int,-1,3,Cap. J. A. Artigas,,,1,,-1,3,0,22,-1,AUDRFAL,0
Paz Int,-1,3,Cap. J. A. Artigas,,,1,,-1,3,0,22,-1,TRCGPPAZ,158
Paz Int,-1,3,Cap. J. A. Artigas,,,1,,-1,3,0,22,-1,TRFAL,0
Paz Int,-1,4,Fraile Muerto,1,1,1,7a.Cerro Largo,-1,3,0,6,-1,AIPAZCGP,21
Paz Int,-1,4,Fraile Muerto,1,1,1,7a.Cerro Largo,-1,3,0,6,-1,INIFAL,14
Paz Int,-1,4,Fraile Muerto,1,1,1,7a.Cerro Largo,-1,3,0,6,-1,INIPEN,28
Paz Int,-1,4,Fraile Muerto,1,1,1,7a.Cerro Largo,-1,3,0,6,-1,AIPAZVD,9
Paz Int,-1,4,Fraile Muerto,1,1,1,7a.Cerro Largo,-1,3,0,6,-1,SDPAZ,2
Paz Int,-1,4,Fraile Muerto,1,1,1,7a.Cerro Largo,-1,3,0,6,-1,SDFAL,0
Paz Int,-1,4,Fraile Muerto,1,1,1,7a.Cerro Largo,-1,3,0,6,-1,AUDR,19
Paz Int,-1,4,Fraile Muerto,1,1,1,7a.Cerro Largo,-1,3,0,6,-1,AUDRFAL,0
Paz Int,-1,4,Fraile Muerto,1,1,1,7a.Cerro Largo,-1,3,0,6,-1,TRCGPPAZ,40
Paz Int,-1,4,Fraile Muerto,1,1,1,7a.Cerro Largo,-1,3,0,6,-1,TRFAL,0
Paz Int,-1,5,Tarariras,,,1,,-1,3,0,12,-1,AIPAZCGP,73
Paz Int,-1,5,Tarariras,,,1,,-1,3,0,12,-1,INIFAL,31
Paz Int,-1,5,Tarariras,,,1,,-1,3,0,12,-1,INIPEN,68
Paz Int,-1,5,Tarariras,,,1,,-1,3,0,12,-1,AIPAZVD,52
Paz Int,-1,5,Tarariras,,,1,,-1,3,0,12,-1,SDPAZ,3
Paz Int,-1,5,Tarariras,,,1,,-1,3,0,12,-1,SDFAL,0
Paz Int,-1,5,Tarariras,,,1,,-1,3,0,12,-1,AUDR,13
Paz Int,-1,5,Tarariras,,,1,,-1,3,0,12,-1,AUDRFAL,0
Paz Int,-1,5,Tarariras,,,1,,-1,3,0,12,-1,TRCGPPAZ,171
Paz Int,-1,5,Tarariras,,,1,,-1,3,0,12,-1,TRFAL,0
Paz Int,-1,5,Ciudad Valdense,,,1,,-1,3,0,4,-1,AIPAZCGP,26
Paz Int,-1,5,Ciudad Valdense,,,1,,-1,3,0,4,-1,INIFAL,2
Paz Int,-1,5,Ciudad Valdense,,,1,,-1,3,0,4,-1,INIPEN,76
Paz Int,-1,5,Ciudad Valdense,,,1,,-1,3,0,4,-1,AIPAZVD,6
Paz Int,-1,5,Ciudad Valdense,,,1,,-1,3,0,4,-1,SDPAZ,4
Paz Int,-1,5,Ciudad Valdense,,,1,,-1,3,0,4,-1,SDFAL,0
Paz Int,-1,5,Ciudad Valdense,,,1,,-1,3,0,4,-1,AUDR,18
Paz Int,-1,5,Ciudad Valdense,,,1,,-1,3,0,4,-1,AUDRFAL,0
Paz Int,-1,5,Ciudad Valdense,,,1,,-1,3,0,4,-1,TRCGPPAZ,76
Paz Int,-1,5,Ciudad Valdense,,,1,,-1,3,0,4,-1,TRFAL,0
Paz Int,-1,5,Juan Lacaze,,,1,,-1,3,0,9,-1,AIPAZCGP,91
Paz Int,-1,5,Juan Lacaze,,,1,,-1,3,0,9,-1,INIFAL,0
Paz Int,-1,5,Juan Lacaze,,,1,,-1,3,0,9,-1,INIPEN,114
Paz Int,-1,5,Juan Lacaze,,,1,,-1,3,0,9,-1,AIPAZVD,21
Paz Int,-1,5,Juan Lacaze,,,1,,-1,3,0,9,-1,SDPAZ,14
Paz Int,-1,5,Juan Lacaze,,,1,,-1,3,0,9,-1,SDFAL,0
Paz Int,-1,5,Juan Lacaze,,,1,,-1,3,0,9,-1,AUDR,49
Paz Int,-1,5,Juan Lacaze,,,1,,-1,3,0,9,-1,AUDRFAL,0
Paz Int,-1,5,Juan Lacaze,,,1,,-1,3,0,9,-1,TRCGPPAZ,78
Paz Int,-1,5,Juan Lacaze,,,1,,-1,3,0,9,-1,TRFAL,0
Paz Int,-1,5,Nueva Helvecia,1,1,1,5a.Colonia,-1,3,0,10,-1,AIPAZCGP,121
Paz Int,-1,5,Nueva Helvecia,1,1,1,5a.Colonia,-1,3,0,10,-1,INIFAL,0
Paz Int,-1,5,Nueva Helvecia,1,1,1,5a.Colonia,-1,3,0,10,-1,INIPEN,139
Paz Int,-1,5,Nueva Helvecia,1,1,1,5a.Colonia,-1,3,0,10,-1,AIPAZVD,101
Paz Int,-1,5,Nueva Helvecia,1,1,1,5a.Colonia,-1,3,0,10,-1,SDPAZ,3
Paz Int,-1,5,Nueva Helvecia,1,1,1,5a.Colonia,-1,3,0,10,-1,SDFAL,0
Paz Int,-1,5,Nueva Helvecia,1,1,1,5a.Colonia,-1,3,0,10,-1,AUDR,30
Paz Int,-1,5,Nueva Helvecia,1,1,1,5a.Colonia,-1,3,0,10,-1,AUDRFAL,0
Paz Int,-1,5,Nueva Helvecia,1,1,1,5a.Colonia,-1,3,0,10,-1,TRCGPPAZ,158
Paz Int,-1,5,Nueva Helvecia,1,1,1,5a.Colonia,-1,3,0,10,-1,TRFAL,0
Paz Int,-1,5,Florencio Sánchez,,,1,,-1,3,0,13,-1,AIPAZCGP,19
Paz Int,-1,5,Florencio Sánchez,,,1,,-1,3,0,13,-1,INIFAL,0
Paz Int,-1,5,Florencio Sánchez,,,1,,-1,3,0,13,-1,INIPEN,36
Paz Int,-1,5,Florencio Sánchez,,,1,,-1,3,0,13,-1,AIPAZVD,21
Paz Int,-1,5,Florencio Sánchez,,,1,,-1,3,0,13,-1,SDPAZ,0
Paz Int,-1,5,Florencio Sánchez,,,1,,-1,3,0,13,-1,SDFAL,0
Paz Int,-1,5,Florencio Sánchez,,,1,,-1,3,0,13,-1,AUDR,94
Paz Int,-1,5,Florencio Sánchez,,,1,,-1,3,0,13,-1,AUDRFAL,0
Paz Int,-1,5,Florencio Sánchez,,,1,,-1,3,0,13,-1,TRCGPPAZ,31
Paz Int,-1,5,Florencio Sánchez,,,1,,-1,3,0,13,-1,TRFAL,0
Paz Int,-1,5,Nueva Palmira,,,1,,-1,3,0,8,-1,AIPAZCGP,47
Paz Int,-1,5,Nueva Palmira,,,1,,-1,3,0,8,-1,INIFAL,0
Paz Int,-1,5,Nueva Palmira,,,1,,-1,3,0,8,-1,INIPEN,297
Paz Int,-1,5,Nueva Palmira,,,1,,-1,3,0,8,-1,AIPAZVD,66
Paz Int,-1,5,Nueva Palmira,,,1,,-1,3,0,8,-1,SDPAZ,10
Paz Int,-1,5,Nueva Palmira,,,1,,-1,3,0,8,-1,SDFAL,0
Paz Int,-1,5,Nueva Palmira,,,1,,-1,3,0,8,-1,AUDR,65
Paz Int,-1,5,Nueva Palmira,,,1,,-1,3,0,8,-1,AUDRFAL,0
Paz Int,-1,5,Nueva Palmira,,,1,,-1,3,0,8,-1,TRCGPPAZ,71
Paz Int,-1,5,Nueva Palmira,,,1,,-1,3,0,8,-1,TRFAL,0
Paz Int,-1,5,Ombúes de Lavalle,,,1,,-1,3,0,11,-1,AIPAZCGP,25
Paz Int,-1,5,Ombúes de Lavalle,,,1,,-1,3,0,11,-1,INIFAL,0
Paz Int,-1,5,Ombúes de Lavalle,,,1,,-1,3,0,11,-1,INIPEN,32
Paz Int,-1,5,Ombúes de Lavalle,,,1,,-1,3,0,11,-1,AIPAZVD,16
Paz Int,-1,5,Ombúes de Lavalle,,,1,,-1,3,0,11,-1,SDPAZ,3
Paz Int,-1,5,Ombúes de Lavalle,,,1,,-1,3,0,11,-1,SDFAL,0
Paz Int,-1,5,Ombúes de Lavalle,,,1,,-1,3,0,11,-1,AUDR,4
Paz Int,-1,5,Ombúes de Lavalle,,,1,,-1,3,0,11,-1,AUDRFAL,0
Paz Int,-1,5,Ombúes de Lavalle,,,1,,-1,3,0,11,-1,TRCGPPAZ,19
Paz Int,-1,5,Ombúes de Lavalle,,,1,,-1,3,0,11,-1,TRFAL,0
Paz Int,-1,6,Sarandí del Yí,1,1,1,7a. Florida,-1,3,0,9,-1,AIPAZCGP,61
Paz Int,-1,6,Sarandí del Yí,1,1,1,7a. Florida,-1,3,0,9,-1,INIFAL,0
Paz Int,-1,6,Sarandí del Yí,1,1,1,7a. Florida,-1,3,0,9,-1,INIPEN,264
Paz Int,-1,6,Sarandí del Yí,1,1,1,7a. Florida,-1,3,0,9,-1,AIPAZVD,54
Paz Int,-1,6,Sarandí del Yí,1,1,1,7a. Florida,-1,3,0,9,-1,SDPAZ,8
Paz Int,-1,6,Sarandí del Yí,1,1,1,7a. Florida,-1,3,0,9,-1,SDFAL,0
Paz Int,-1,6,Sarandí del Yí,1,1,1,7a. Florida,-1,3,0,9,-1,AUDR,24
Paz Int,-1,6,Sarandí del Yí,1,1,1,7a. Florida,-1,3,0,9,-1,AUDRFAL,0
Paz Int,-1,6,Sarandí del Yí,1,1,1,7a. Florida,-1,3,0,9,-1,TRCGPPAZ,61
Paz Int,-1,6,Sarandí del Yí,1,1,1,7a. Florida,-1,3,0,9,-1,TRFAL,0
Paz Int,-1,8,Cerro Chato,1,0,0,8a. Durazno y 6a. T. y Tres,-1,3,0,3,-1,AIPAZCGP,4
Paz Int,-1,8,Cerro Chato,1,0,0,8a. Durazno y 6a. T. y Tres,-1,3,0,3,-1,INIFAL,0
Paz Int,-1,8,Cerro Chato,1,0,0,8a. Durazno y 6a. T. y Tres,-1,3,0,3,-1,INIPEN,16
Paz Int,-1,8,Cerro Chato,1,0,0,8a. Durazno y 6a. T. y Tres,-1,3,0,3,-1,AIPAZVD,0
Paz Int,-1,8,Cerro Chato,1,0,0,8a. Durazno y 6a. T. y Tres,-1,3,0,3,-1,SDPAZ,0
Paz Int,-1,8,Cerro Chato,1,0,0,8a. Durazno y 6a. T. y Tres,-1,3,0,3,-1,SDFAL,0
Paz Int,-1,8,Cerro Chato,1,0,0,8a. Durazno y 6a. T. y Tres,-1,3,0,3,-1,AUDR,0
Paz Int,-1,8,Cerro Chato,1,0,0,8a. Durazno y 6a. T. y Tres,-1,3,0,3,-1,AUDRFAL,0
Paz Int,-1,8,Cerro Chato,1,0,0,8a. Durazno y 6a. T. y Tres,-1,3,0,3,-1,TRCGPPAZ,1
Paz Int,-1,8,Cerro Chato,1,0,0,8a. Durazno y 6a. T. y Tres,-1,3,0,3,-1,TRFAL,0
Paz Int,-1,8,Sarandí Grande,,,1,,-1,3,0,10,-1,AIPAZCGP,36
Paz Int,-1,8,Sarandí Grande,,,1,,-1,3,0,10,-1,INIFAL,18
Paz Int,-1,8,Sarandí Grande,,,1,,-1,3,0,10,-1,INIPEN,102
Paz Int,-1,8,Sarandí Grande,,,1,,-1,3,0,10,-1,AIPAZVD,35
Paz Int,-1,8,Sarandí Grande,,,1,,-1,3,0,10,-1,SDPAZ,2
Paz Int,-1,8,Sarandí Grande,,,1,,-1,3,0,10,-1,SDFAL,0
Paz Int,-1,8,Sarandí Grande,,,1,,-1,3,0,10,-1,AUDR,7
Paz Int,-1,8,Sarandí Grande,,,1,,-1,3,0,10,-1,AUDRFAL,0
Paz Int,-1,8,Sarandí Grande,,,1,,-1,3,0,10,-1,TRCGPPAZ,27
Paz Int,-1,8,Sarandí Grande,,,1,,-1,3,0,10,-1,TRFAL,0
Paz Int,-1,9,José Pedro Varela,,,1,,-1,3,0,7,-1,AIPAZCGP,32
Paz Int,-1,9,José Pedro Varela,,,1,,-1,3,0,7,-1,INIFAL,0
Paz Int,-1,9,José Pedro Varela,,,1,,-1,3,0,7,-1,INIPEN,204
Paz Int,-1,9,José Pedro Varela,,,1,,-1,3,0,7,-1,AIPAZVD,34
Paz Int,-1,9,José Pedro Varela,,,1,,-1,3,0,7,-1,SDPAZ,0
Paz Int,-1,9,José Pedro Varela,,,1,,-1,3,0,7,-1,SDFAL,0
Paz Int,-1,9,José Pedro Varela,,,1,,-1,3,0,7,-1,AUDR,2
Paz Int,-1,9,José Pedro Varela,,,1,,-1,3,0,7,-1,AUDRFAL,0
Paz Int,-1,9,José Pedro Varela,,,1,,-1,3,0,7,-1,TRCGPPAZ,3
Paz Int,-1,9,José Pedro Varela,,,1,,-1,3,0,7,-1,TRFAL,0
Paz Int,-1,10,Pan de Azúcar,,,1,,-1,3,0,3,-1,AIPAZCGP,110
Paz Int,-1,10,Pan de Azúcar,,,1,,-1,3,0,3,-1,INIFAL,11
Paz Int,-1,10,Pan de Azúcar,,,1,,-1,3,0,3,-1,INIPEN,319
Paz Int,-1,10,Pan de Azúcar,,,1,,-1,3,0,3,-1,AIPAZVD,11
Paz Int,-1,10,Pan de Azúcar,,,1,,-1,3,0,3,-1,SDPAZ,18
Paz Int,-1,10,Pan de Azúcar,,,1,,-1,3,0,3,-1,SDFAL,0
Paz Int,-1,10,Pan de Azúcar,,,1,,-1,3,0,3,-1,AUDR,76
Paz Int,-1,10,Pan de Azúcar,,,1,,-1,3,0,3,-1,AUDRFAL,0
Paz Int,-1,10,Pan de Azúcar,,,1,,-1,3,0,3,-1,TRCGPPAZ,158
Paz Int,-1,10,Pan de Azúcar,,,1,,-1,3,0,3,-1,TRFAL,0
Paz Int,-1,10,Aiguá,,,1,,-1,3,0,4,-1,AIPAZCGP,11
Paz Int,-1,10,Aiguá,,,1,,-1,3,0,4,-1,INIFAL,21
Paz Int,-1,10,Aiguá,,,1,,-1,3,0,4,-1,INIPEN,44
Paz Int,-1,10,Aiguá,,,1,,-1,3,0,4,-1,AIPAZVD,18
Paz Int,-1,10,Aiguá,,,1,,-1,3,0,4,-1,SDPAZ,1
Paz Int,-1,10,Aiguá,,,1,,-1,3,0,4,-1,SDFAL,0
Paz Int,-1,10,Aiguá,,,1,,-1,3,0,4,-1,AUDR,5
Paz Int,-1,10,Aiguá,,,1,,-1,3,0,4,-1,AUDRFAL,0
Paz Int,-1,10,Aiguá,,,1,,-1,3,0,4,-1,TRCGPPAZ,15
Paz Int,-1,10,Aiguá,,,1,,-1,3,0,4,-1,TRFAL,0
Paz Int,-1,10,Piriápolis,,,1,,-1,3,0,5,-1,AIPAZCGP,172
Paz Int,-1,10,Piriápolis,,,1,,-1,3,0,5,-1,INIFAL,0
Paz Int,-1,10,Piriápolis,,,1,,-1,3,0,5,-1,INIPEN,108
Paz Int,-1,10,Piriápolis,,,1,,-1,3,0,5,-1,AIPAZVD,78
Paz Int,-1,10,Piriápolis,,,1,,-1,3,0,5,-1,SDPAZ,27
Paz Int,-1,10,Piriápolis,,,1,,-1,3,0,5,-1,SDFAL,0
Paz Int,-1,10,Piriápolis,,,1,,-1,3,0,5,-1,AUDR,127
Paz Int,-1,10,Piriápolis,,,1,,-1,3,0,5,-1,AUDRFAL,0
Paz Int,-1,10,Piriápolis,,,1,,-1,3,0,5,-1,TRCGPPAZ,518
Paz Int,-1,10,Piriápolis,,,1,,-1,3,0,5,-1,TRFAL,0
Paz Int,-1,11,Villa Quebracho,,,1,,-1,3,0,4,-1,AIPAZCGP,41
Paz Int,-1,11,Villa Quebracho,,,1,,-1,3,0,4,-1,INIFAL,1
Paz Int,-1,11,Villa Quebracho,,,1,,-1,3,0,4,-1,INIPEN,22
Paz Int,-1,11,Villa Quebracho,,,1,,-1,3,0,4,-1,AIPAZVD,11
Paz Int,-1,11,Villa Quebracho,,,1,,-1,3,0,4,-1,SDPAZ,5
Paz Int,-1,11,Villa Quebracho,,,1,,-1,3,0,4,-1,SDFAL,0
Paz Int,-1,11,Villa Quebracho,,,1,,-1,3,0,4,-1,AUDR,19
Paz Int,-1,11,Villa Quebracho,,,1,,-1,3,0,4,-1,AUDRFAL,0
Paz Int,-1,11,Villa Quebracho,,,1,,-1,3,0,4,-1,TRCGPPAZ,59
Paz Int,-1,11,Villa Quebracho,,,1,,-1,3,0,4,-1,TRFAL,0
Paz Int,-1,11,Guichón,,,1,,-1,3,0,5,-1,AIPAZCGP,33
Paz Int,-1,11,Guichón,,,1,,-1,3,0,5,-1,INIFAL,42
Paz Int,-1,11,Guichón,,,1,,-1,3,0,5,-1,INIPEN,75
