pestaña,Cod_sede,Depto,Ciudad,CG,Sede,Juez,comunidad con,Oficina,Categ,Turno,Secc,Comp,Act_Jur,Cantidad
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIFALSEC,4
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIFAL_ANT,52
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIFAL,85
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPAZVD,0
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPAZCGP_ANT,281
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPAZCGP,297
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPAZADO,0
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPAZ117,0
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,SENDEFPAZ_ANT,31
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,SENDEFPAZ,37
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,SENDEFFAL_ANT,0
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,SENDEFFAL,10
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,DECTR,3257
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AUDR_ANT,152
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AUDR,118
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AUDS,9
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AUDRFAL,70
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,EXPTR_CGPPAZ_ANT,1010
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,EXPTR_CGPPAZ,518
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,EXPTR_FAL_ANT,6
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,EXPTR_FAL,28
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,EXPTR_OTRPAZ,0
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AARCHPAZ,283
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AAPELPAZ,15
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,OFILIB,787
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,EXREC,128
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,EXCUM,108
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,DILALGUA,386
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,CEDULON,441
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,ARCHFAL,54
Paz Int,158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,PROV,0
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIPENPAZ,0
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIPENPAZREMLTDO,0
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIPEN,0
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIFALJDO,81
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIFALSEC,8
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIFAL_ANT,52
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIFAL,89
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIPAZVD,0
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIPAZCGP_ANT,281
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIPAZCGP,185
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIPAZADO,0
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AIPAZ117,0
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,SENDEFPAZ_ANT,31
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,SENDEFPAZ,17
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,SENDEFFAL_ANT,0
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,SENDEFFAL,24
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,DECTR,2077
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AUDR_ANT,152
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AUDR,188
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AUDS,70
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AUDRFAL,114
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,EXPTR_CGPPAZ_ANT,1010
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,EXPTR_CGPPAZ,532
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,EXPTR_FAL_ANT,6
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,EXPTR_FAL,21
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,EXPTR_OTRPAZ,0
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AARCHPAZ,391
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,AAPELPAZ,8
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,OFILIB,649
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,EXREC,89
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,EXCUM,89
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,DILALGUA,113
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,CEDULON,751
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,ARCHFAL,48
Paz Int,159,2,Bella Unión,1,1,1,5a. Secc. Artigas (Colonia Palma),-1,2,0,0,15,PROV,0
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIPENPAZ,0
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIPENPAZREMLTDO,0
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIPEN,0
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIFALJDO,612
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIFALSEC,0
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIFAL_ANT,609
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIFAL,612
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIPAZVD,0
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIPAZCGP_ANT,294
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIPAZCGP,192
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIPAZADO,0
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AIPAZ117,0
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,SENDEFPAZ_ANT,22
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,SENDEFPAZ,29
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,SENDEFFAL_ANT,59
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,SENDEFFAL,22
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,DECTR,5049
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AUDR_ANT,61
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AUDR,112
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AUDS,3
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AUDRFAL,269
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,EXPTR_CGPPAZ_ANT,432
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,EXPTR_CGPPAZ,479
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,EXPTR_FAL_ANT,436
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,EXPTR_FAL,364
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,EXPTR_OTRPAZ,1
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AARCHPAZ,312
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,AAPELPAZ,4
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,OFILIB,558
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,EXREC,456
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,EXCUM,237
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,DILALGUA,274
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,CEDULON,800
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,ARCHFAL,590
Paz Int,181,3,Canelones,,,1,,-1,2,0,0,15,PROV,0
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIPENPAZ,0
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIPENPAZREMLTDO,0
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIPEN,0
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIFALJDO,498
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIFALSEC,1
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIFAL_ANT,653
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIFAL,499
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIPAZVD,0
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIPAZCGP_ANT,361
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIPAZCGP,238
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIPAZADO,0
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AIPAZ117,0
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,SENDEFPAZ_ANT,6
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,SENDEFPAZ,13
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,SENDEFFAL_ANT,39
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,SENDEFFAL,31
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,DECTR,4222
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AUDR_ANT,38
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AUDR,80
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AUDS,11
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AUDRFAL,226
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,EXPTR_CGPPAZ_ANT,909
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,EXPTR_CGPPAZ,390
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,EXPTR_FAL_ANT,0
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,EXPTR_FAL,172
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,EXPTR_OTRPAZ,0
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AARCHPAZ,444
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,AAPELPAZ,1
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,OFILIB,393
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,EXREC,197
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,EXCUM,184
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,DILALGUA,400
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,CEDULON,393
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,ARCHFAL,1059
Paz Int,182,3,Las Piedras,,,1,,-1,2,1,0,15,PROV,0
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AIPEN,0
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AIFALJDO,330
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AIFALSEC,2
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AIFAL_ANT,372
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AIFAL,332
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AIPAZCGP_ANT,660
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AIPAZCGP,250
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,SENDEFPAZ_ANT,23
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,SENDEFPAZ,41
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,SENDEFFAL_ANT,35
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,SENDEFFAL,16
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,DECTR,3781
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AUDR_ANT,130
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AUDR,168
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AUDS,97
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AUDRFAL,124
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,EXPTR_CGPPAZ_ANT,1019
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,EXPTR_CGPPAZ,355
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,EXPTR_FAL_ANT,0
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,EXPTR_FAL,215
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AARCHPAZ,926
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,AAPELPAZ,8
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,OFILIB,487
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,EXREC,157
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,EXCUM,156
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,DILALGUA,311
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,CEDULON,768
Paz Int,183,3,Las Piedras,,,1,,-1,2,2,0,15,ARCHFAL,727
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIPENPAZ,0
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIPENPAZREMLTDO,0
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIPEN,0
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIFALJDO,717
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIFALSEC,10
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIFAL_ANT,621
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIFAL,727
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIPAZVD,0
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIPAZCGP_ANT,280
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIPAZCGP,260
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIPAZADO,0
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AIPAZ117,0
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,SENDEFPAZ_ANT,20
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,SENDEFPAZ,26
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,SENDEFFAL_ANT,66
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,SENDEFFAL,38
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,DECTR,6245
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AUDR_ANT,126
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AUDR,177
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AUDS,48
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AUDRFAL,349
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,EXPTR_CGPPAZ_ANT,443
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,EXPTR_CGPPAZ,440
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,EXPTR_FAL_ANT,349
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,EXPTR_FAL,237
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,EXPTR_OTRPAZ,0
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AARCHPAZ,421
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,AAPELPAZ,7
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,OFILIB,781
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,EXREC,337
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,EXCUM,201
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,DILALGUA,478
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,CEDULON,480
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,ARCHFAL,264
Paz Int,479,3,Pando,,,1,,-1,2,0,0,15,PROV,0
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIPENPAZ,0
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIPENPAZREMLTDO,0
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIPEN,0
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIFALJDO,321
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIFALSEC,126
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIFAL_ANT,565
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIFAL,447
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIPAZVD,0
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIPAZCGP_ANT,387
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIPAZCGP,598
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIPAZADO,0
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AIPAZ117,0
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,SENDEFPAZ_ANT,38
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,SENDEFPAZ,39
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,SENDEFFAL_ANT,56
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,SENDEFFAL,26
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,DECTR,4150
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AUDR_ANT,261
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AUDR,396
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AUDS,38
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AUDRFAL,97
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,EXPTR_CGPPAZ_ANT,1249
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,EXPTR_CGPPAZ,935
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,EXPTR_FAL_ANT,431
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,EXPTR_FAL,145
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,EXPTR_OTRPAZ,0
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AARCHPAZ,627
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,AAPELPAZ,45
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,OFILIB,503
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,EXREC,447
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,EXCUM,327
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,DILALGUA,679
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,CEDULON,1622
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,ARCHFAL,531
Paz Int,186,3,Ciudad de la Costa,,,1,,-1,2,1,0,15,PROV,0
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIPENPAZ,0
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIPENPAZREMLTDO,0
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIPEN,0
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIFALJDO,394
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIFALSEC,154
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIFAL_ANT,416
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIFAL,548
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIPAZVD,0
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIPAZCGP_ANT,558
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIPAZCGP,536
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIPAZADO,0
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AIPAZ117,0
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,SENDEFPAZ_ANT,36
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,SENDEFPAZ,45
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,SENDEFFAL_ANT,27
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,SENDEFFAL,14
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,DECTR,3892
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AUDR_ANT,239
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AUDR,440
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AUDS,37
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AUDRFAL,97
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,EXPTR_CGPPAZ_ANT,1143
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,EXPTR_CGPPAZ,856
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,EXPTR_FAL_ANT,321
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,EXPTR_FAL,163
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,EXPTR_OTRPAZ,0
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AARCHPAZ,693
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,AAPELPAZ,37
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,OFILIB,564
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,EXREC,290
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,EXCUM,32
Paz Int,187,3,Ciudad de la Costa,,,1,,-1,2,2,0,15,DILALGUA,593
